,Time (CET),Attribute,Value,datetime,Year,Month,Day,s,sH,T,p,c,Cl,w,tS,E',P,U
2616,2,2020-05-28,19888.790922,2020-05-28 02:00:00,2020,5,28,1,15,17.6,0.0,0,0,0,0,0,758.9,42.0
2617,3,2020-05-28,58681.779156,2020-05-28 03:00:00,2020,5,28,1,15,22.0,0.0,0,0,0,0,0,759.7,48.0
2618,4,2020-05-28,73910.160324,2020-05-28 04:00:00,2020,5,28,1,15,22.0,0.0,0,0,0,0,0,759.7,48.0
2619,5,2020-05-28,78045.453486,2020-05-28 05:00:00,2020,5,28,1,15,22.0,0.0,0,0,0,0,0,759.7,48.0
2620,6,2020-05-28,78504.93050399999,2020-05-28 06:00:00,2020,5,28,1,15,26.9,0.0,0,0,0,0,0,758.7,40.0
2621,7,2020-05-28,78898.767948,2020-05-28 07:00:00,2020,5,28,1,15,26.9,0.0,0,0,0,0,0,758.7,40.0
2622,8,2020-05-28,78701.84922599999,2020-05-28 08:00:00,2020,5,28,1,15,26.9,0.0,0,0,0,0,0,758.7,40.0
2623,9,2020-05-28,79030.047096,2020-05-28 09:00:00,2020,5,28,1,15,29.3,0.0,0,0,0,0,0,757.6,28.0
2624,10,2020-05-28,78898.767948,2020-05-28 10:00:00,2020,5,28,1,15,29.3,0.0,0,0,0,0,0,757.6,28.0
2625,11,2020-05-28,78833.12837399999,2020-05-28 11:00:00,2020,5,28,1,15,29.3,0.0,0,0,0,0,0,757.6,28.0
2626,12,2020-05-28,78898.767948,2020-05-28 12:00:00,2020,5,28,1,15,28.5,0.0,0,0,0,0,0,757.5,18.0
2627,13,2020-05-28,75813.70797,2020-05-28 13:00:00,2020,5,28,1,15,28.5,0.0,0,0,0,0,0,757.5,18.0
2628,14,2020-05-28,62291.955726,2020-05-28 14:00:00,2020,5,28,1,15,28.5,0.0,0,0,0,0,0,757.5,18.0
2629,15,2020-05-28,19823.151348,2020-05-28 15:00:00,2020,5,28,1,15,21.6,0.0,0,0,0,0,0,756.5,16.0
2630,16,2020-05-28,918.954036,2020-05-28 16:00:00,2020,5,28,1,15,21.6,0.0,0,0,0,0,0,756.5,16.0
2631,17,2020-05-28,0.0,2020-05-28 17:00:00,2020,5,28,0,15,21.6,0.0,0,0,0,0,0,756.5,16.0
2632,18,2020-05-28,0.0,2020-05-28 18:00:00,2020,5,28,0,15,22.7,0.0,20,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,757.7,22.0
2633,19,2020-05-28,0.0,2020-05-28 19:00:00,2020,5,28,0,15,22.7,0.0,20,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,757.7,22.0
2634,20,2020-05-28,0.0,2020-05-28 20:00:00,2020,5,28,0,15,22.7,0.0,20,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,757.7,22.0
2635,21,2020-05-28,0.0,2020-05-28 21:00:00,2020,5,28,0,15,21.3,0.0,0,0,0,0,0,757.9,25.0
2636,22,2020-05-28,0.0,2020-05-28 22:00:00,2020,5,28,0,15,21.3,0.0,0,0,0,0,0,757.9,25.0
2637,23,2020-05-28,0.0,2020-05-28 23:00:00,2020,5,28,0,15,21.3,0.0,0,0,0,0,0,757.9,25.0
2638,24,2020-05-29,0.0,2020-05-29 00:00:00,2020,5,29,0,15,11.1,0.0,0,0,0,0,0,757.3,27.0
2639,1,2020-05-29,460.133058,2020-05-29 01:00:00,2020,5,29,0,15,11.1,0.0,0,0,0,0,0,757.3,27.0
2640,2,2020-05-29,24452.785368,2020-05-29 02:00:00,2020,5,29,1,15,11.1,0.0,0,0,0,0,0,757.3,27.0
2641,3,2020-05-29,63432.628710000005,2020-05-29 03:00:00,2020,5,29,1,15,22.4,0.0,0,0,0,0,0,758.5,60.0
2642,4,2020-05-29,75790.487982,2020-05-29 04:00:00,2020,5,29,1,15,22.4,0.0,0,0,0,0,0,758.5,60.0
2643,5,2020-05-29,77959.686684,2020-05-29 05:00:00,2020,5,29,1,15,22.4,0.0,0,0,0,0,0,758.5,60.0
2644,6,2020-05-29,77433.820332,2020-05-29 06:00:00,2020,5,29,1,15,28.5,0.0,0,0,0,0,0,757.6,27.0
2645,7,2020-05-29,76250.62104,2020-05-29 07:00:00,2020,5,29,1,15,28.5,0.0,0,0,0,0,0,757.6,27.0
2646,8,2020-05-29,76119.154452,2020-05-29 08:00:00,2020,5,29,1,15,28.5,0.0,0,0,0,0,0,757.6,27.0
2647,9,2020-05-29,76119.154452,2020-05-29 09:00:00,2020,5,29,1,15,30.9,0.0,0,0,0,0,0,755.6,18.0
2648,10,2020-05-29,74081.422338,2020-05-29 10:00:00,2020,5,29,1,15,30.9,0.0,0,0,0,0,0,755.6,18.0
2649,11,2020-05-29,59883.030834000005,2020-05-29 11:00:00,2020,5,29,1,15,30.9,0.0,0,0,0,0,0,755.6,18.0
2650,12,2020-05-29,52652.368494,2020-05-29 12:00:00,2020,5,29,1,15,29.2,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,754.8,15.0
2651,13,2020-05-29,57648.098838000005,2020-05-29 13:00:00,2020,5,29,1,15,29.2,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,754.8,15.0
2652,14,2020-05-29,26096.117718,2020-05-29 14:00:00,2020,5,29,1,15,29.2,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,754.8,15.0
2653,15,2020-05-29,20311.587846000002,2020-05-29 15:00:00,2020,5,29,1,15,23.3,0.0,60,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,754.9,14.0
2654,16,2020-05-29,1709.065644,2020-05-29 16:00:00,2020,5,29,1,15,23.3,0.0,60,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,754.9,14.0
2655,17,2020-05-29,0.0,2020-05-29 17:00:00,2020,5,29,0,15,23.3,0.0,60,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,754.9,14.0
2656,18,2020-05-29,0.0,2020-05-29 18:00:00,2020,5,29,0,15,18.2,0.0,70,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,756.4,22.0
2657,19,2020-05-29,0.0,2020-05-29 19:00:00,2020,5,29,0,15,18.2,0.0,70,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,756.4,22.0
2658,20,2020-05-29,0.0,2020-05-29 20:00:00,2020,5,29,0,15,18.2,0.0,70,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,756.4,22.0
2659,21,2020-05-29,0.0,2020-05-29 21:00:00,2020,5,29,0,15,16.0,0.0,70,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,757.8,56.0
2660,22,2020-05-29,0.0,2020-05-29 22:00:00,2020,5,29,0,15,16.0,0.0,70,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,757.8,56.0
2661,23,2020-05-29,0.0,2020-05-29 23:00:00,2020,5,29,0,15,16.0,0.0,70,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,757.8,56.0
2662,24,2020-05-30,0.0,2020-05-30 00:00:00,2020,5,30,0,15,9.7,0.0,20,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,758.5,69.0
2663,1,2020-05-30,657.32568,2020-05-30 01:00:00,2020,5,30,0,15,9.7,0.0,20,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,758.5,69.0
2664,2,2020-05-30,20968.689192,2020-05-30 02:00:00,2020,5,30,1,15,9.7,0.0,20,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,758.5,69.0
2665,3,2020-05-30,59356.508904,2020-05-30 03:00:00,2020,5,30,1,15,21.1,0.0,20,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,758.2,100.0
2666,4,2020-05-30,76775.63942400001,2020-05-30 04:00:00,2020,5,30,1,15,21.1,0.0,20,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,758.2,100.0
2667,5,2020-05-30,79076.27930400001,2020-05-30 05:00:00,2020,5,30,1,15,21.1,0.0,20,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,758.2,100.0
2668,6,2020-05-30,77761.627944,2020-05-30 06:00:00,2020,5,30,1,15,29.8,0.0,50,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,757.9,45.0
2669,7,2020-05-30,77038.569696,2020-05-30 07:00:00,2020,5,30,1,15,29.8,0.0,50,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,757.9,45.0
2670,8,2020-05-30,78090.29078400001,2020-05-30 08:00:00,2020,5,30,1,15,29.8,0.0,50,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,757.9,45.0
2671,9,2020-05-30,78353.22105600001,2020-05-30 09:00:00,2020,5,30,1,15,31.6,0.0,50,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,756.2,24.0
2672,10,2020-05-30,78090.29078400001,2020-05-30 10:00:00,2020,5,30,1,15,31.6,0.0,50,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,756.2,24.0
2673,11,2020-05-30,78024.558216,2020-05-30 11:00:00,2020,5,30,1,15,31.6,0.0,50,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",0,0,0,756.2,24.0
2674,12,2020-05-30,78353.22105600001,2020-05-30 12:00:00,2020,5,30,1,15,31.4,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,755.6,19.0
2675,13,2020-05-30,75526.72063200001,2020-05-30 13:00:00,2020,5,30,1,15,31.4,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,755.6,19.0
2676,14,2020-05-30,63629.125824,2020-05-30 14:00:00,2020,5,30,1,15,31.4,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,755.6,19.0
2677,15,2020-05-30,20912.916104,2020-05-30 15:00:00,2020,5,30,1,15,24.6,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,757.0,15.0
2678,16,2020-05-30,1185.17812,2020-05-30 16:00:00,2020,5,30,1,15,24.6,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,757.0,15.0
2679,17,2020-05-30,0.0,2020-05-30 17:00:00,2020,5,30,0,15,24.6,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,757.0,15.0
2680,18,2020-05-30,0.0,2020-05-30 18:00:00,2020,5,30,0,15,14.9,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,757.9,27.0
2681,19,2020-05-30,0.0,2020-05-30 19:00:00,2020,5,30,0,15,14.9,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,757.9,27.0
2682,20,2020-05-30,0.0,2020-05-30 20:00:00,2020,5,30,0,15,14.9,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,757.9,27.0
2683,21,2020-05-30,0.0,2020-05-30 21:00:00,2020,5,30,0,15,11.7,0.0,0,0,0,0,0,759.4,43.0
2684,22,2020-05-30,0.0,2020-05-30 22:00:00,2020,5,30,0,15,11.7,0.0,0,0,0,0,0,759.4,43.0
2685,23,2020-05-30,0.0,2020-05-30 23:00:00,2020,5,30,0,15,11.7,0.0,0,0,0,0,0,759.4,43.0
2686,24,2020-05-31,0.0,2020-05-31 00:00:00,2020,5,31,0,15,10.9,0.0,0,0,0,0,0,759.7,76.0
2687,1,2020-05-31,460.80249599999996,2020-05-31 01:00:00,2020,5,31,0,15,10.9,0.0,0,0,0,0,0,759.7,76.0
2688,2,2020-05-31,26134.084415999998,2020-05-31 02:00:00,2020,5,31,1,15,10.9,0.0,0,0,0,0,0,759.7,76.0
2689,3,2020-05-31,63854.06016,2020-05-31 03:00:00,2020,5,31,1,15,24.5,0.0,0,0,0,0,0,759.9,100.0
2690,4,2020-05-31,74715.83327999999,2020-05-31 04:00:00,2020,5,31,1,15,24.5,0.0,0,0,0,0,0,759.9,100.0
2691,5,2020-05-31,76756.530048,2020-05-31 05:00:00,2020,5,31,1,15,24.5,0.0,0,0,0,0,0,759.9,100.0
2692,6,2020-05-31,77875.621824,2020-05-31 06:00:00,2020,5,31,1,15,32.2,0.0,0,0,0,0,0,0,44.0
2693,7,2020-05-31,77283.16147199999,2020-05-31 07:00:00,2020,5,31,1,15,32.2,0.0,0,0,0,0,0,0,44.0
2694,8,2020-05-31,77348.9904,2020-05-31 08:00:00,2020,5,31,1,15,32.2,0.0,0,0,0,0,0,0,44.0
2695,9,2020-05-31,78863.055744,2020-05-31 09:00:00,2020,5,31,1,15,33.7,0.0,0,0,0,0,0,756.9,19.0
2696,10,2020-05-31,78928.884672,2020-05-31 10:00:00,2020,5,31,1,15,33.7,0.0,0,0,0,0,0,756.9,19.0
2697,11,2020-05-31,78928.884672,2020-05-31 11:00:00,2020,5,31,1,15,33.7,0.0,0,0,0,0,0,756.9,19.0
2698,12,2020-05-31,78599.740032,2020-05-31 12:00:00,2020,5,31,1,15,33.5,0.0,0,0,0,0,0,755.5,16.0
2699,13,2020-05-31,74650.004352,2020-05-31 13:00:00,2020,5,31,1,15,33.5,0.0,0,0,0,0,0,755.5,16.0
2700,14,2020-05-31,62010.850176,2020-05-31 14:00:00,2020,5,31,1,15,33.5,0.0,0,0,0,0,0,755.5,16.0
2701,15,2020-05-31,20670.283391999998,2020-05-31 15:00:00,2020,5,31,1,15,25.7,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,755.0,16.0
2702,16,2020-05-31,1119.091776,2020-05-31 16:00:00,2020,5,31,1,15,25.7,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,755.0,16.0
2703,17,2020-05-31,0.0,2020-05-31 17:00:00,2020,5,31,0,15,25.7,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,755.0,16.0
2704,18,2020-05-31,0.0,2020-05-31 18:00:00,2020,5,31,0,15,19.1,0.0,0,0,0,0,0,755.7,34.0
2705,19,2020-05-31,0.0,2020-05-31 19:00:00,2020,5,31,0,15,19.1,0.0,0,0,0,0,0,755.7,34.0
2706,20,2020-05-31,0.0,2020-05-31 20:00:00,2020,5,31,0,15,19.1,0.0,0,0,0,0,0,755.7,34.0
2707,21,2020-05-31,0.0,2020-05-31 21:00:00,2020,5,31,0,15,12.8,0.0,0,0,0,0,0,756.9,42.0
2708,22,2020-05-31,0.0,2020-05-31 22:00:00,2020,5,31,0,15,12.8,0.0,0,0,0,0,0,756.9,42.0
2709,23,2020-05-31,0.0,2020-05-31 23:00:00,2020,5,31,0,15,12.8,0.0,0,0,0,0,0,756.9,42.0
2710,24,2020-06-01,0.0,2020-06-01 00:00:00,2020,6,1,0,15,11.9,0.0,0,0,0,0,0,757.0,72.0
2711,1,2020-06-01,525.4835519999999,2020-06-01 01:00:00,2020,6,1,0,15,11.9,0.0,0,0,0,0,0,757.0,72.0
2712,2,2020-06-01,24566.356056,2020-06-01 02:00:00,2020,6,1,1,15,11.9,0.0,0,0,0,0,0,757.0,72.0
2713,3,2020-06-01,61481.575584,2020-06-01 03:00:00,2020,6,1,1,15,24.3,0.0,0,0,0,0,0,757.6,100.0
2714,4,2020-06-01,72582.41562,2020-06-01 04:00:00,2020,6,1,1,15,24.3,0.0,0,0,0,0,0,757.6,100.0
2715,5,2020-06-01,75144.147936,2020-06-01 05:00:00,2020,6,1,1,15,24.3,0.0,0,0,0,0,0,757.6,100.0
2716,6,2020-06-01,75866.68781999999,2020-06-01 06:00:00,2020,6,1,1,15,33.6,0.0,0,0,0,0,0,756.3,49.0
2717,7,2020-06-01,75134.19559599999,2020-06-01 07:00:00,2020,6,1,1,15,33.6,0.0,0,0,0,0,0,756.3,49.0
2718,8,2020-06-01,75209.83338,2020-06-01 08:00:00,2020,6,1,1,15,33.6,0.0,0,0,0,0,0,756.3,49.0
2719,9,2020-06-01,75669.631488,2020-06-01 09:00:00,2020,6,1,1,15,35.6,0.0,0,0,0,0,0,754.4,16.0
2720,10,2020-06-01,75735.316932,2020-06-01 10:00:00,2020,6,1,1,15,35.6,0.0,0,0,0,0,0,754.4,16.0
2721,11,2020-06-01,75209.83338,2020-06-01 11:00:00,2020,6,1,1,15,35.6,0.0,0,0,0,0,0,754.4,16.0
2722,12,2020-06-01,60693.350256,2020-06-01 12:00:00,2020,6,1,1,15,34.8,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,753.4,16.0
2723,13,2020-06-01,33959.374548,2020-06-01 13:00:00,2020,6,1,1,15,34.8,0.0,20,"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.",0,0,0,753.4,16.0
